,Open,High,Low,Close,Date,Fib Level 0,Fib Level 1,Fib Level 2,Fib Level 3,Fib Level 4,Fib Level 5,Fib Level 6,8_upperBand,8_lowerBand,16_upperBand,16_lowerBand,20_upperBand,20_lowerBand,50_upperBand,50_lowerBand,100_upperBand,100_lowerBand,250_upperBand,250_lowerBand,12_26_macd,signal,5_10_macd,8_rolling_mean,8_rolling_median,12_rolling_mean,12_rolling_median,24_rolling_mean,24_rolling_median,240_rolling_mean,240_rolling_median,720_rolling_mean,720_rolling_median,Open_ratio,High_ratio,Low_ratio,Close_ratio,Fib Level 0_ratio,Fib Level 1_ratio,Fib Level 2_ratio,Fib Level 3_ratio,Fib Level 4_ratio,Fib Level 5_ratio,Fib Level 6_ratio,8_upperBand_ratio,8_lowerBand_ratio,16_upperBand_ratio,16_lowerBand_ratio,20_upperBand_ratio,20_lowerBand_ratio,50_upperBand_ratio,50_lowerBand_ratio,100_upperBand_ratio,100_lowerBand_ratio,250_upperBand_ratio,250_lowerBand_ratio,12_26_macd_ratio,signal_ratio,5_10_macd_ratio,8_rolling_mean_ratio,8_rolling_median_ratio,12_rolling_mean_ratio,12_rolling_median_ratio,24_rolling_mean_ratio,24_rolling_median_ratio,240_rolling_mean_ratio,240_rolling_median_ratio,720_rolling_mean_ratio,720_rolling_median_ratio,will_be_increased
869,133.6999969482422,133.8000030517578,132.89999389648438,133.0,2023-02-02 13:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,136.26568924714138,132.28430998991917,136.92831862651246,129.49668251789672,138.31789165795402,129.52210925757333,142.97206617861437,130.33193528622937,150.74135187819505,130.61264867112138,158.7636618519032,134.28513880727647,-0.874599221963166,-0.1262704843797451,-0.14435773483074854,134.27499961853027,134.4499969482422,133.13333384195963,133.3000030517578,134.40000089009604,135.04999542236328,146.14625040690103,147.75,144.10833311080933,145.0,0.524,0.598,0.075,0.0,15.652,6.636,1.73,1.917,5.312,9.759,14.853,2.397,0.541,2.869,2.705,3.845,2.685,6.975,2.047,11.769,1.828,16.228,0.957,-15306.965,-105429.445,-92232.23,0.95,1.078,0.1,0.225,1.042,1.518,8.995,9.983,7.708,8.276,1.0
870,133.0,134.1999969482422,132.8000030517578,133.60000610351562,2023-02-02 13:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,135.9108528728858,132.2141471271142,136.56317739355927,129.5993248952591,137.98380832231337,129.55619259321398,142.63068052251373,130.32132143061125,150.55273318288343,130.49726742746813,158.72001621302297,134.1479845193989,-0.8199833424733924,-0.12202843115700833,-0.10506021826606116,134.0625,133.8000030517578,133.3666674296061,133.60000610351562,134.27916781107584,134.4499969482422,146.05500043233235,147.6999969482422,144.0972219996982,145.0,0.451,0.447,0.602,0.0,16.174,7.117,2.189,1.475,4.885,9.352,14.469,1.7,1.048,2.17,3.087,3.177,3.121,6.332,2.516,11.26,2.378,15.827,0.408,-16393.015,-109582.688,-127265.171,0.345,0.149,0.175,0.0,0.506,0.632,8.528,9.546,7.285,7.862,1.0
871,133.5,133.8000030517578,133.1999969482422,133.8000030517578,2023-02-02 13:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,135.49262151078477,132.28238001509413,136.61173595311809,129.61326633570027,137.60752474200802,129.6424767838709,142.23942099896865,130.36058083208601,150.3892389643328,130.37876182912422,158.6743790252714,134.0160217315645,-0.7518944114752344,-0.10701381599756363,-0.04695535535978479,133.88750076293945,133.70000457763672,133.7416674296061,133.70000457763672,134.15416781107584,133.9000015258789,145.96500047047934,147.6999969482422,144.08666645685832,145.0,0.225,0.0,0.45,0.0,16.348,7.278,2.342,1.327,4.743,9.216,14.341,1.249,1.147,2.058,3.23,2.767,3.207,5.933,2.638,11.031,2.624,15.676,0.161,-17895.052,-125130.588,-285051.529,0.065,0.075,0.044,0.075,0.264,0.075,8.334,9.411,7.139,7.724,0.0
872,133.8000030517578,133.89999389648438,133.5,133.60000610351562,2023-02-02 13:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.89432363199754,132.48068018269973,136.6709006792934,129.67910160952496,137.1326000701802,129.78740267640185,141.8320387041034,130.41196337109193,150.19991480493985,130.27208623265778,158.63015081239894,133.88185004209328,-0.7059339581429924,-0.09415476931350966,-0.04271858257729377,133.68750190734863,133.60000610351562,133.9916674296061,133.70000457763672,134.00833447774252,133.70000457763672,145.8741671880086,147.5999984741211,144.0755553457472,145.0,0.149,0.224,0.075,0.0,16.174,7.117,2.189,1.475,4.885,9.352,14.469,0.96,0.845,2.247,3.024,2.576,2.938,5.804,2.445,11.052,2.555,15.779,0.211,-19025.284,-141994.04,-312844.473,0.065,0.0,0.292,0.075,0.305,0.075,8.414,9.485,7.271,7.862,1.0
873,133.60000610351562,134.3000030517578,133.5,133.6999969482422,2023-02-02 14:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.2541424253494,132.82086215228733,136.73340267105223,129.80409961776613,136.62921511583764,129.98078702039285,141.457845977378,130.45815621988763,149.99546131315165,130.18053966341083,158.58849955899458,133.74910127108356,-0.65390374688576,-0.07985751197310073,-0.022668482611464924,133.53750228881836,133.60000610351562,134.07500076293945,133.75,133.8791675567627,133.6500015258789,145.78250052134197,147.5,144.06499978171453,145.0,0.075,0.447,0.15,0.0,16.261,7.197,2.265,1.401,4.814,9.284,14.405,0.413,0.662,2.218,3.001,2.144,2.861,5.484,2.485,10.864,2.704,15.694,0.037,-20546.434,-167523.194,-589905.675,0.122,0.075,0.28,0.037,0.134,0.037,8.288,9.356,7.195,7.793,0.0
874,133.6999969482422,133.6999969482422,132.8000030517578,132.89999389648438,2023-02-02 14:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.13290730358028,132.66709574817753,136.6157920422347,130.1842091021745,136.2946694739116,130.0353323571431,141.09178168061604,130.4722203945793,149.77238422256923,130.08161663192297,158.55581026965052,133.60179056042762,-0.6695053490679186,-0.0902001697018689,-0.1315708006169416,133.4000015258789,133.60000610351562,133.875,133.6500015258789,133.72500038146973,133.60000610351562,145.687917137146,147.5,144.05388867060344,145.0,0.598,0.598,0.075,0.0,15.565,6.556,1.653,1.991,5.383,9.827,14.917,0.919,0.176,2.72,2.086,2.491,2.203,5.806,1.861,11.265,2.167,16.181,0.525,-19950.475,-147438.962,-101110.249,0.375,0.524,0.728,0.561,0.617,0.524,8.778,9.898,7.743,8.345,0.0
875,132.89999389648438,133.3000030517578,132.10000610351562,132.6999969482422,2023-02-02 14:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.21061468039125,132.5143876084271,136.0201246586881,131.20487572278162,136.2707175300385,129.99928369066464,140.7554355913894,130.4685664838059,149.56087984603258,129.97512082535414,158.5260305263504,133.45157030372772,-0.69005330848276,-0.11482026475806825,-0.2133006449828656,133.36250114440918,133.60000610351562,133.66666666666666,133.60000610351562,133.55833371480307,133.60000610351562,145.59375044504802,147.5,144.03999978171456,145.0,0.15,0.45,0.454,0.0,15.391,6.396,1.5,2.139,5.526,9.963,15.045,1.126,0.14,2.441,1.14,2.62,2.077,5.723,1.71,11.274,2.096,16.291,0.563,-19330.398,-115671.931,-62312.656,0.497,0.674,0.723,0.674,0.643,0.674,8.856,10.034,7.873,8.483,0.0
876,132.6999969482422,132.89999389648438,131.60000610351562,132.60000610351562,2023-02-02 14:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.21108336021695,132.2639189286014,135.6304683765003,131.84453200496944,136.2707175300385,129.99928369066464,140.45799480676268,130.44600726843262,149.3590747515557,129.8649261029365,158.4930771114627,133.3029237430295,-0.7062647593588167,-0.14387688705910653,-0.26010337626325963,133.23750114440918,133.3000030517578,133.45000076293945,133.60000610351562,133.3791675567627,133.45000457763672,145.50208377838135,147.5,144.02444423039753,145.0,0.075,0.226,0.76,0.0,15.304,6.315,1.424,2.212,5.597,10.03,15.109,1.2,0.254,2.234,0.573,2.694,2.001,5.595,1.651,11.221,2.106,16.337,0.527,-18874.83,-92262.132,-51079.733,0.478,0.525,0.637,0.749,0.584,0.637,8.867,10.102,7.932,8.552,0.0
877,132.60000610351562,133.0,131.8000030517578,132.1999969482422,2023-02-02 15:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.356110423227,131.9188911026519,135.6867794340563,131.72572094741344,136.2707175300385,129.99928369066464,140.18878667415174,130.39521540104357,149.15000455673555,129.75199617568632,158.4542642142282,133.15293659143583,-0.7428269995329799,-0.18119665875986385,-0.33047574556289305,133.13750076293945,133.25,133.2250010172526,133.3000030517578,133.18750063578287,133.1500015258789,145.40916709899903,147.4000015258789,144.0080553372701,145.0,0.302,0.602,0.303,0.0,14.957,5.995,1.118,2.507,5.882,10.302,15.365,1.605,0.213,2.57,0.36,2.987,1.693,5.699,1.384,11.364,1.887,16.569,0.716,-17896.876,-73059.401,-40102.935,0.704,0.788,0.769,0.825,0.741,0.713,9.084,10.312,8.2,8.828,0.0
878,132.10000610351562,132.60000610351562,131.6999969482422,132.0,2023-02-02 15:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.3228851422147,131.5521148577853,135.45959013307754,131.54040986692246,136.18513990196925,130.20486101355812,139.95258596479545,130.32341623247015,148.94332315564603,129.63667745470556,158.42325147068155,132.99754931056847,-0.7789615368564569,-0.22078420883246214,-0.37913440912285523,132.9375,132.79999542236328,133.05833435058594,133.0,133.0333340962728,133.0,145.315833791097,147.3000030517578,143.99166644414265,145.0,0.076,0.452,0.228,0.0,14.783,5.834,0.965,2.655,6.024,10.438,15.493,1.729,0.34,2.554,0.349,3.073,1.379,5.682,1.286,11.376,1.823,16.679,0.75,-17045.638,-59886.885,-34916.149,0.705,0.602,0.795,0.752,0.777,0.752,9.163,10.387,8.328,8.966,0.0
879,132.0,132.10000610351562,130.0,130.5,2023-02-02 15:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.55266586388694,130.4973333731736,135.46482571556342,130.9476746659063,135.94961321735468,130.56038739299686,139.89053343699047,130.07746888234547,148.77419615441266,129.45980439490376,158.40865432949772,132.81294650058038,-0.9180531369035805,-0.29862144359256004,-0.6099703826329517,132.52499961853027,132.6500015258789,132.8500010172526,132.9499969482422,132.91666730244955,132.9499969482422,145.21625048319498,147.3000030517578,143.97319421768188,145.0,1.136,1.211,0.385,0.0,13.478,4.632,0.182,3.761,7.092,11.455,16.453,3.012,0.002,3.665,0.342,4.009,0.046,6.713,0.325,12.283,0.803,17.618,1.742,-14314.863,-43800.813,-21494.481,1.528,1.621,1.769,1.843,1.818,1.843,10.134,11.405,9.358,10.0,0.0
880,130.39999389648438,130.5,127.19999694824219,128.8000030517578,2023-02-02 15:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,135.04497726098253,128.80502121313856,135.72786452592092,129.88463661848826,136.3147859369024,130.01521436827335,139.95686086752215,129.65914132974348,148.64142013631965,129.21258041299677,158.41554711971827,132.59245373477393,-1.1521781853825814,-0.43019481624383027,-0.956488306848911,131.92499923706055,132.4000015258789,132.45000076293945,132.79999542236328,132.75833384195963,132.9499969482422,145.1154171625773,147.3000030517578,143.9522220081753,145.0,1.227,1.303,1.258,0.0,12.0,3.269,1.483,5.015,8.302,12.609,17.542,4.624,0.004,5.104,0.835,5.513,0.935,7.972,0.663,13.349,0.319,18.695,2.86,-11278.827,-30039.924,-13565.926,2.369,2.719,2.756,3.012,2.982,3.121,11.243,12.559,10.526,11.172,0.0
881,128.8000030517578,128.8000030517578,125.5,125.5999984741211,2023-02-02 16:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,136.0220831899015,125.80291566568931,136.67172381255023,127.77827790406356,137.43528516035212,128.18471529741157,140.16213098139067,128.91387091069916,148.6081425156078,128.79985812526135,158.47838501346004,132.29121587765323,-1.5777502758783726,-0.6586315077610467,-1.5723782738299121,130.9124994277954,132.0999984741211,131.8333339691162,132.6500015258789,132.48333390553793,132.9499969482422,145.0012504895528,147.3000030517578,143.92624977959528,145.0,2.484,2.484,0.08,0.0,9.217,0.703,3.93,7.375,10.581,14.78,19.59,7.662,0.161,8.101,1.705,8.612,2.016,10.389,2.571,15.482,2.484,20.746,5.058,-8060.702,-19169.844,-8087.9,4.058,4.921,4.728,5.315,5.196,5.528,13.38,14.732,12.733,13.379,1.0
882,125.5999984741211,128.60000610351562,125.0999984741211,126.80000305175781,2023-02-02 16:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,135.70492050374,124.5950806406692,136.86590865283532,126.6840934452482,137.57457358774215,127.19542687002152,140.08768053234377,128.46032148181638,148.50880893685863,128.4791917040105,158.5114954328956,132.02930553145987,-1.7974687818868915,-0.8531459517009662,-1.631203727460644,130.1500005722046,131.25,131.26666704813638,132.4000015258789,132.31666723887125,132.9499969482422,144.89250052769978,147.25,143.9019442240397,145.0,0.955,1.4,1.359,0.0,10.261,1.665,3.012,6.49,9.726,13.966,18.822,6.562,1.77,7.355,0.091,7.832,0.311,9.485,1.292,14.618,1.307,20.006,3.961,-7154.365,-14962.639,-7873.401,2.574,3.39,3.403,4.23,4.169,4.626,12.487,13.888,11.884,12.552,1.0
883,126.80000305175781,129.6999969482422,126.5,129.60000610351562,2023-02-02 16:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.92272078855282,124.60228264467473,136.71866302717925,126.4063398338437,137.25924127491695,126.95076009837405,139.88381998044787,128.2881822778529,148.36855976757968,128.2834411174301,158.48816884150125,131.8438321960964,-1.7257668689968,-0.9105540853477064,-1.140186619934667,129.76250171661377,130.0500030517578,130.91666730244955,132.0999984741211,132.32916736602783,132.9499969482422,144.80041723251344,147.1999969482422,143.8820831298828,145.0,2.208,0.077,2.451,0.0,12.696,3.91,0.871,4.425,7.733,12.066,17.029,3.945,4.011,5.207,2.527,5.58,2.087,7.352,1.023,12.65,1.026,18.227,1.702,-7609.705,-14333.093,-11466.561,0.125,0.346,1.006,1.892,2.062,2.52,10.497,11.957,9.926,10.621,1.0
884,129.6999969482422,131.10000610351562,128.6999969482422,130.10000610351562,2023-02-02 16:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,134.1024962603242,124.79750717290335,136.42756499462624,126.25993786639673,136.86219548026324,126.83780680855514,139.6361037661379,128.1798987363035,148.20086399829773,128.12313700878235,158.45563323828407,131.67236779931358,-1.6100372578265478,-0.8739431305963886,-0.7274993115911172,129.45000171661377,129.85000610351562,130.62500063578287,131.25,132.3083340326945,132.9499969482422,144.71250060399373,147.1500015258789,143.86305535634358,145.0,0.308,0.763,1.088,0.0,13.13,4.311,0.488,4.056,7.377,11.727,16.709,2.985,4.249,4.638,3.041,4.941,2.572,6.829,1.498,12.214,1.543,17.895,1.194,-8180.559,-14986.553,-17983.179,0.502,0.193,0.402,0.876,1.669,2.144,10.098,11.587,9.567,10.276,0.0
885,130.0,130.3000030517578,127.4000015258789,127.80000305175781,2023-02-02 17:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,133.0829620007266,124.71704295837985,136.31137155373517,125.72613168875752,136.6024671916131,126.38753601273261,139.60758743435554,127.82441543429677,148.11669337033703,127.8493077588134,158.45925761497975,131.44874342261792,-1.68449393402625,-0.8605128218585045,-0.806791586906968,128.90000247955322,129.20000457763672,130.13333447774252,130.3000030517578,132.10416762034097,132.9499969482422,144.6166672706604,147.10000610351562,143.84069425794814,145.0,1.692,1.919,0.314,0.0,11.13,2.467,2.248,5.752,9.014,13.287,18.182,3.97,2.472,6.244,1.65,6.444,1.118,8.458,0.019,13.717,0.039,19.348,2.776,-7686.849,-14951.609,-15940.523,0.853,1.084,1.793,1.919,3.258,3.874,11.628,13.12,11.152,11.862,1.0
886,127.80000305175781,130.5,126.9000015258789,130.1999969482422,2023-02-02 17:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,132.24431677749504,125.10568741867196,135.92691056862193,125.68559152946158,136.30162118002943,126.30838171914047,139.53626117932495,127.66374156725706,147.95058169858788,127.70141949159766,158.43417220622325,131.27862875813224,-1.5321799201152544,-0.7759122615315261,-0.43751002022361263,128.6750020980835,129.20000457763672,129.90833473205566,130.1500015258789,131.89166736602783,132.79999542236328,144.5358338991801,147.0500030517578,143.82083314259847,145.0,1.878,0.23,2.6,0.0,13.217,4.391,0.412,3.982,7.306,11.659,16.645,1.546,4.072,4.213,3.592,4.477,3.081,6.691,1.987,11.998,1.957,17.821,0.822,-8597.696,-16880.247,-29859.318,1.185,0.774,0.225,0.038,1.283,1.958,9.919,11.459,9.471,10.207,1.0
887,131.1999969482422,133.3000030517578,130.6999969482422,133.3000030517578,2023-02-02 17:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,133.7684206012045,124.28158435790195,135.82329977713582,125.72670232094768,136.33979406351244,126.30020914083326,139.4421376084542,127.64986526019814,147.70975136797935,127.68025000531165,158.3722781240143,131.17092286475523,-1.1480909047180603,-0.5687038207952376,0.26012994214991636,129.02500247955322,129.20000457763672,129.95833524068198,130.1500015258789,131.81250095367432,132.79999542236328,144.47250057856243,146.9000015258789,143.80541648864747,145.0,1.601,0.0,1.989,0.0,15.913,6.877,1.959,1.696,5.099,9.555,14.661,0.35,7.256,1.858,6.024,2.23,5.542,4.405,4.426,9.755,4.401,15.831,1.623,-11710.579,-23539.266,51143.622,3.313,3.173,2.571,2.42,1.128,0.377,7.733,9.258,7.305,8.069,1.0
888,133.3000030517578,134.6999969482422,133.1999969482422,134.5,2023-02-02 17:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,135.84317882620468,123.63182536996231,136.03161705194063,125.63088428320343,136.48596897938376,126.24403361461036,139.34096400497563,127.6670386195361,147.47721671593428,127.68478477942705,158.2993002189082,131.08470081868947,-0.7383565531400507,-0.2936204368144803,0.8067130991085492,129.7375020980835,129.85000610351562,130.116668065389,130.1500015258789,131.78333441416422,132.79999542236328,144.4070839246114,146.8000030517578,143.79166649712457,145.0,0.9,0.148,0.976,0.0,16.957,7.839,2.877,0.811,4.244,8.741,13.892,0.989,8.791,1.126,7.06,1.455,6.54,3.474,5.352,8.799,5.338,15.034,2.605,-18316.131,-45907.438,16572.594,3.671,3.581,3.369,3.342,2.061,1.28,6.861,8.379,6.462,7.241,1.0
889,134.5,134.60000610351562,134.3000030517578,134.60000610351562,2023-02-02 18:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,136.7973274606639,124.92767864285173,136.23757851714717,125.53742396240605,136.72115464416623,126.16884856017948,139.2414742145029,127.68652841000879,147.22860485972637,127.70339663563493,158.22366218062274,131.00193895463116,-0.40094759645927525,-0.0206743287534166,1.0711101034908381,130.8625030517578,130.1500015258789,130.31666882832846,130.1500015258789,131.77083492279053,132.79999542236328,144.34000062942505,146.75,143.77763873206246,145.0,0.074,0.0,0.223,0.0,17.043,7.919,2.954,0.737,4.173,8.673,13.828,1.606,7.742,1.202,7.219,1.551,6.682,3.333,5.414,8.578,5.4,14.931,2.747,-33670.473,-651148.978,12466.402,2.856,3.419,3.287,3.419,2.147,1.355,6.748,8.279,6.383,7.172,1.0
891,135.0,135.3000030517578,134.1999969482422,135.0,2023-02-03 10:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,138.15120145784383,126.97380235685344,137.10932158864955,125.21568203531285,137.13761053306587,126.01239175575249,139.1483959023817,127.70360635591908,146.73659813698234,127.76340323630869,158.1026209463437,130.83498018891018,0.13671511558720795,0.42331767987296554,1.2139334327207507,132.56250190734863,133.9000015258789,130.94166882832846,130.1500015258789,131.89583492279053,132.79999542236328,144.2041672706604,146.5999984741211,143.74972207811143,145.0,0.0,0.222,0.596,0.0,17.391,8.24,3.26,0.442,3.888,8.402,13.572,2.281,6.321,1.538,7.814,1.559,7.132,2.981,5.714,7.998,5.664,14.612,3.183,98645.482,31790.943,11020.873,1.839,0.822,3.099,3.726,2.353,1.657,6.383,7.913,6.087,6.897,1.0
892,135.0,136.1999969482422,134.8000030517578,135.89999389648438,2023-02-03 11:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,138.92050108187348,127.65449968106597,137.741909097369,124.99559300071452,137.51766378842373,125.8623372796915,139.09261408193584,127.72338781015402,146.4824490474052,127.81955214278034,158.0353181238775,130.76628301137643,0.39250474038433936,0.5943172909650454,1.278315735333365,133.28750038146973,134.5500030517578,131.53333473205566,131.75,131.99166774749756,132.79999542236328,144.1391672452291,146.4499969482422,143.73652763366698,145.0,0.667,0.22,0.816,0.0,18.174,8.961,3.948,0.221,3.248,7.791,12.996,2.174,6.459,1.337,8.724,1.176,7.975,2.295,6.402,7.224,6.322,14.007,3.926,34523.784,22766.572,10531.176,1.96,1.003,3.32,3.15,2.961,2.334,5.716,7.204,5.452,6.276,0.0
893,135.89999389648438,136.10000610351562,135.3000030517578,135.6999969482422,2023-02-03 11:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,137.93442926607636,130.61556997098418,138.3129231563001,124.86207894178342,137.82773914761174,125.7522619205035,139.02536677330684,127.74663487464235,146.22529350173312,127.87670768845244,157.9839201045653,130.68968103068863,0.5724825560734814,0.7165852539911337,1.2056571060954866,134.27499961853027,134.8000030517578,132.37500127156576,133.9000015258789,132.10416762034097,132.79999542236328,144.0729172070821,146.39999389648438,143.72319429185654,145.0,0.147,0.294,0.296,0.0,18.0,8.801,3.795,0.074,3.39,7.927,13.124,1.62,3.893,1.889,8.68,1.544,7.911,2.392,6.226,7.198,6.118,14.105,3.834,23603.778,18837.035,11155.273,1.061,0.668,2.512,1.344,2.722,2.184,5.812,7.309,5.582,6.414,1.0
894,135.6999969482422,136.6999969482422,135.60000610351562,136.0,2023-02-03 11:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,136.78884950776586,133.21115049223414,138.9164346045177,124.75856749356579,138.25571644271497,125.63428523575179,139.0010267082688,127.75497518382106,145.95249259969285,127.951508712563,157.93575333978464,130.6162478198833,0.7308986658724734,0.8009502045351322,1.1384100067111262,135.0,135.0,133.14166768391928,134.5500030517578,132.20416736602783,132.79999542236328,144.0079171816508,146.3499984741211,143.7101387447781,145.0,0.221,0.512,0.295,0.0,18.261,9.041,4.025,0.295,3.176,7.724,12.932,0.577,2.094,2.099,9.011,1.632,8.251,2.159,6.454,6.819,6.29,13.889,4.122,18507.231,16879.832,11846.487,0.741,0.741,2.147,1.078,2.871,2.41,5.561,7.072,5.365,6.207,1.0
895,136.0,137.0,135.8000030517578,136.1999969482422,2023-02-03 11:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,136.69317617742092,134.03182229670017,139.55362793426212,124.83387378235165,138.70693922310198,125.53306245536481,138.96171341181991,127.77028823612932,145.68830439380886,128.02769673534155,157.89016988457033,130.54503122626951,0.8626386945961428,0.8533677221756066,1.0630377927375037,135.36249923706055,135.3499984741211,133.69166692097983,134.8000030517578,132.3041671117147,132.79999542236328,143.94625050226847,146.3000030517578,143.69666652679444,145.0,0.147,0.584,0.295,0.0,18.435,9.202,4.178,0.442,3.034,7.588,12.804,0.361,1.618,2.403,9.105,1.807,8.497,1.987,6.598,6.513,6.383,13.738,4.332,15688.765,15860.294,12712.338,0.619,0.628,1.876,1.039,2.945,2.56,5.381,6.904,5.217,6.069,0.0
896,136.10000610351562,136.3000030517578,135.6999969482422,136.10000610351562,2023-02-03 12:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,136.77640420004204,134.34859579995796,140.0173143129289,125.28268778515461,139.1174002303438,125.472601448123,138.93654311799358,127.77945877409623,145.44095161194522,128.09504951720518,157.85741721529462,130.46978389554522,0.9480466987793079,0.8711639807689961,0.942349015142554,135.5625,135.79999542236328,134.19166692097983,135.0,132.40833377838135,132.79999542236328,143.8862505276998,146.25,143.68347208235,144.9499969482422,0.0,0.147,0.295,0.0,18.348,9.122,4.101,0.369,3.105,7.656,12.868,0.495,1.304,2.798,8.634,2.169,8.47,2.042,6.512,6.423,6.249,13.783,4.315,14255.834,15522.777,14342.633,0.397,0.221,1.422,0.815,2.788,2.485,5.411,6.94,5.278,6.106,1.0
897,136.10000610351562,136.5,135.5,136.5,2023-02-03 12:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,136.89021562722883,134.70978284689227,139.88836882965086,126.77413345916749,139.58609677509273,125.43390520854987,138.91605905665855,127.78794271336099,145.13764318210045,128.20635782497962,157.83247883978763,130.3987222710522,1.0360661958072512,0.8729335540402405,0.8800118471252176,135.79999923706055,135.9499969482422,134.91666666666666,135.3499984741211,132.5250005722046,132.79999542236328,143.82750050226846,146.1500015258789,143.67069430881077,144.89999389648438,0.294,0.0,0.738,0.0,18.696,9.442,4.407,0.664,2.82,7.384,12.612,0.285,1.329,2.422,7.672,2.211,8.822,1.739,6.818,5.951,6.469,13.516,4.679,13074.834,15536.929,15411.155,0.515,0.405,1.174,0.85,2.999,2.786,5.095,6.603,4.991,5.797,0.0
898,136.5,137.0,136.3000030517578,136.39999389648438,2023-02-03 12:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,136.91763840195318,135.032358546289,139.64052285939695,128.22197828501223,140.00999231849244,125.45000905479856,138.86697828428845,127.80902299744986,144.8879374954517,128.28606351162836,157.79000835013255,130.33079273629323,1.0852426231605818,0.8538514960745683,0.7775232642118795,135.9749984741211,136.0500030517578,135.43333307902017,135.79999542236328,132.67083390553793,133.0,143.76958379745483,146.10000610351562,143.65805541144476,144.8499984741211,0.073,0.438,0.073,0.0,18.609,9.362,4.33,0.59,2.892,7.452,12.676,0.378,1.013,2.321,6.378,2.578,8.729,1.777,6.722,5.858,6.325,13.556,4.657,12468.617,15874.674,17442.883,0.313,0.257,0.714,0.442,2.811,2.556,5.126,6.639,5.052,5.834,1.0
